UDI,Date,ID,Internal_Pressure_MPa,Battery_Charging_Current_A,coolant_temp_C,carbon_monoxide_content_gramspersec,Oil_Viscosity_cSt,Age_days,Machine_failure
5267,10/5/2008,L47203,38.7,2.546979866,85.4,0.0069273,8.742126283,859.7,0
5268,10/6/2008,L47203,42.8,2.412751678,85.5,0.0076612,9.668294701,863.8,0
5269,10/7/2008,L47203,54.1,2.330536913,85.5,0.0096839,12.22090522,875.1,0
5270,10/8/2008,L47203,44.8,2.523489933,85.5,0.0080192,10.12008417,865.8,0
5271,10/9/2008,L47203,64.4,2.139261745,85.5,0.0115276,14.547621,885.4,0
5272,10/10/2008,L47203,39.7,2.573825503,85.6,0.0071063,8.968021019,860.7,0
5273,10/11/2008,L47203,38.2,2.342281879,85.6,0.0068378,8.629178915,859.2,0
5274,10/12/2008,L47203,44.1,2.340604027,85.7,0.0078939,9.961957858,865.1,0
5275,10/13/2008,L47203,30.9,2.713087248,85.6,0.0055311,6.980147342,851.9,0
5276,10/14/2008,L47203,41.2,2.387583893,85.7,0.0073748,9.306863123,862.2,0
5277,10/15/2008,L47203,34,2.694630872,85.6,0.006086,7.680421024,855,0
5278,10/16/2008,L47203,44,2.518456376,85.5,0.007876,9.939368384,865,0
5279,10/17/2008,L47203,30.4,2.714765101,85.5,0.0054416,6.867199974,851.4,0
5280,10/18/2008,L47203,35.8,2.553691275,85.6,0.0064082,8.087031549,856.8,0
5281,10/19/2008,L47203,41.4,2.483221477,85.5,0.0074106,9.35204207,862.4,0
5282,10/20/2008,L47203,39.9,2.464765101,85.6,0.0071421,9.013199966,860.9,0
5283,10/21/2008,L47203,52.4,2.317114094,85.8,0.0093796,11.83688417,873.4,0
5284,10/22/2008,L47203,41.9,2.558724832,85.8,0.0075001,9.464989438,862.9,0
5285,10/23/2008,L47203,29.6,2.906040268,85.8,0.0052984,6.686484186,850.6,0
5286,10/24/2008,L47203,39.8,2.555369128,85.7,0.0071242,8.990610493,860.8,0
5287,10/25/2008,L47203,42.4,2.38590604,85.7,0.0075896,9.577936806,863.4,0
5288,10/26/2008,L47203,46.9,2.526845638,85.8,0.0083951,10.59446312,867.9,0
5289,10/27/2008,L47203,39.4,2.568791946,85.8,0.0070526,8.900252598,860.4,0
5290,10/28/2008,L47203,34.3,2.52852349,85.9,0.0061397,7.748189445,855.3,0
5291,10/29/2008,L47203,40.7,2.560402685,85.9,0.0072853,9.193915755,861.7,0
5292,10/30/2008,L47203,52.1,2.359060403,85.9,0.0093259,11.76911575,873.1,0
5293,10/31/2008,L47203,35,2.629194631,85.9,0.006265,7.90631576,856,0
5294,11/1/2008,L47203,49.1,2.456375839,86,0.0087889,11.09143154,870.1,0
5295,11/2/2008,L47203,48.5,2.419463087,86,0.0086815,10.9558947,869.5,0
5296,11/3/2008,L47203,47.8,2.241610738,85.8,0.0085562,10.79776838,868.8,0
5297,11/4/2008,L47203,50.2,2.313758389,85.8,0.0089858,11.33991575,871.2,0
5298,11/5/2008,L47203,48.6,2.359060403,85.7,0.0086994,10.97848417,869.6,0
5299,11/6/2008,L47203,18.1,3.573825503,85.7,0.0032399,4.088694722,839.1,0
5300,11/7/2008,L47203,49.1,2.273489933,85.7,0.0087889,11.09143154,870.1,0
5301,11/8/2008,L47203,26.5,2.869127517,85.8,0.0047435,5.986210504,847.5,0
5302,11/9/2008,L47203,55.8,2.196308725,85.7,0.0099882,12.60492627,876.8,0
5303,11/10/2008,L47203,37.2,2.501677852,85.7,0.0066588,8.403284179,858.2,0
5304,11/11/2008,L47203,44.1,2.484899329,85.8,0.0078939,9.961957858,865.1,0
5305,11/12/2008,L47203,49.3,2.390939597,85.7,0.0088247,11.13661048,870.3,0
5306,11/13/2008,L47203,29.1,2.818791946,85.8,0.0052089,6.573536818,850.1,0
5307,11/14/2008,L47203,31.7,2.704697987,85.8,0.0056743,7.160863131,852.7,0
5308,11/15/2008,L47203,34.8,2.567114094,85.9,0.0062292,7.861136813,855.8,0
5309,11/16/2008,L47203,42.6,2.484899329,85.8,0.0076254,9.623115754,863.6,0
5310,11/17/2008,L47203,48,2.38590604,85.8,0.008592,10.84294733,869,1
5311,11/18/2008,L47203,43,2.394295302,85.6,0.007697,9.713473648,864,0
5312,11/19/2008,L47203,49.8,2.44966443,85.5,0.0089142,11.24955785,870.8,0
5313,11/20/2008,L47203,23.5,3.14261745,85.5,0.0042065,5.308526296,844.5,0
5314,11/21/2008,L47203,32.6,2.627516779,85.5,0.0058354,7.364168394,853.6,0
5315,11/22/2008,L47203,30.8,2.854026846,85.4,0.0055132,6.957557869,851.8,0
5316,11/23/2008,L47203,27.2,2.869127517,85.4,0.0048688,6.144336819,848.2,0
5317,11/24/2008,L47203,33.1,2.833892617,85.4,0.0059249,7.477115762,854.1,0
5318,11/25/2008,L47203,32.9,2.746644295,85.3,0.0058891,7.431936814,853.9,0
5319,11/26/2008,L47203,39,2.510067114,85.2,0.006981,8.809894704,860,0
5320,11/27/2008,L47203,47,2.352348993,85.3,0.008413,10.61705259,868,0
5321,11/28/2008,L47203,45.5,2.286912752,85.3,0.0081445,10.27821049,866.5,0
5322,11/29/2008,L47203,49.9,2.644295302,85.3,0.0089321,11.27214733,870.9,0
5323,11/30/2008,L47203,55.3,2.276845638,85.3,0.0098987,12.4919789,876.3,0
5324,12/1/2008,L47203,48.4,2.347315436,85.3,0.0086636,10.93330522,869.4,0
5325,12/2/2008,L47203,30.8,2.560402685,85.4,0.0055132,6.957557869,851.8,0
5326,12/3/2008,L47203,27.3,2.842281879,85.3,0.0048867,6.166926293,848.3,0
5327,12/4/2008,L47203,49.1,2.382550336,85.3,0.0087889,11.09143154,870.1,0
5328,12/5/2008,L47203,16.7,3.55033557,85.3,0.0029893,3.772442091,837.7,0
5329,12/6/2008,L47203,41.9,2.359060403,85.5,0.0075001,9.464989438,862.9,0
5330,12/7/2008,L47203,45.5,2.44295302,85.6,0.0081445,10.27821049,866.5,0
5331,12/8/2008,L47203,31.9,2.66442953,85.5,0.0057101,7.206042078,852.9,0
5332,12/9/2008,L47203,44.5,2.429530201,85.4,0.0079655,10.05231575,865.5,0
5333,12/10/2008,L47203,46.2,2.354026846,85.3,0.0082698,10.4363368,867.2,0
5334,12/11/2008,L47203,51.6,2.35738255,85.2,0.0092364,11.65616838,872.6,0
5335,12/12/2008,L47203,9.8,4.540268456,85.2,0.0017542,2.213768413,830.8,1
5336,12/13/2008,L47203,38.9,2.525167785,85,0.0069631,8.78730523,859.9,0
5337,12/14/2008,L47203,33.7,2.790268456,85,0.0060323,7.612652603,854.7,0
5338,12/15/2008,L47203,44.4,2.486577181,85.2,0.0079476,10.02972628,865.4,0
5339,12/16/2008,L47203,32.7,2.808724832,85.1,0.0058533,7.386757867,853.7,0
5340,12/17/2008,L47203,32.8,2.674496644,85.3,0.0058712,7.409347341,853.8,0
5341,12/18/2008,L47203,49.3,2.337248322,85.3,0.0088247,11.13661048,870.3,0
5342,12/19/2008,L47203,55.8,2.355704698,85.4,0.0099882,12.60492627,876.8,0
5343,12/20/2008,L47203,45.7,2.30704698,85.4,0.0081803,10.32338944,866.7,0
5344,12/21/2008,L47203,38.4,2.696308725,85.4,0.0068736,8.674357862,859.4,0
5345,12/22/2008,L47203,50.8,2.281879195,85.4,0.0090932,11.47545259,871.8,0
5346,12/23/2008,L47203,39.4,2.55704698,85.4,0.0070526,8.900252598,860.4,0
5347,12/24/2008,L47203,35.5,2.573825503,85.3,0.0063545,8.019263128,856.5,0
5348,12/25/2008,L47203,63.8,2.117449664,85.3,0.0114202,14.41208416,884.8,0
5349,12/26/2008,L47203,34.6,2.723154362,85.2,0.0061934,7.815957866,855.6,0
5350,12/27/2008,L47203,33.6,2.755033557,85.3,0.0060144,7.59006313,854.6,0
5351,12/28/2008,L47203,35.1,2.72147651,85.4,0.0062829,7.928905234,856.1,0
5352,12/29/2008,L47203,34.5,2.567114094,85.5,0.0061755,7.793368392,855.5,0
5353,12/30/2008,L47203,36.3,2.667785235,85.4,0.0064977,8.199978917,857.3,0
5354,12/31/2008,L47203,34,2.666107383,85.3,0.006086,7.680421024,855,0
5355,1/1/2009,L47203,37.5,2.453020134,85.2,0.0067125,8.4710526,858.5,0
5356,1/2/2009,L47203,49.8,2.228187919,85.1,0.0089142,11.24955785,870.8,0
5357,1/3/2009,L47203,29,2.838926174,85.2,0.005191,6.550947344,850,0
5358,1/4/2009,L47203,20.6,3.302013423,85.1,0.0036874,4.653431562,841.6,0
5359,1/5/2009,L47203,24.2,3.065436242,85.2,0.0043318,5.466652611,845.2,0
5360,1/6/2009,L47203,47.1,2.343959732,85.2,0.0084309,10.63964207,868.1,0
5361,1/7/2009,L47203,44,2.454697987,85.2,0.007876,9.939368384,865,0
5362,1/8/2009,L47203,30.7,2.756711409,85.3,0.0054953,6.934968395,851.7,0
5363,1/9/2009,L47203,57,2.149328859,85.2,0.010203,12.87599995,878,0
5364,1/10/2009,L47203,39.9,2.546979866,85.1,0.0071421,9.013199966,860.9,0
5365,1/11/2009,L47203,35.3,2.686241611,85.2,0.0063187,7.974084181,856.3,0
5366,1/12/2009,L47203,36.4,2.597315436,85.2,0.0065156,8.22256839,857.4,0
5367,1/13/2009,L47203,40.6,2.355704698,85.2,0.0072674,9.171326282,861.6,0
5368,1/14/2009,L47203,26.7,2.963087248,85.1,0.0047793,6.031389451,847.7,0
5369,1/15/2009,L47203,30,2.796979866,85.1,0.00537,6.77684208,851,0
5370,1/16/2009,L47203,37.9,2.52852349,85.1,0.0067841,8.561410494,858.9,0
5371,1/17/2009,L47203,37.1,2.729865772,85,0.0066409,8.380694706,858.1,0
5372,1/18/2009,L47203,47.7,2.407718121,84.9,0.0085383,10.77517891,868.7,0
5373,1/19/2009,L47203,46.8,2.531879195,84.9,0.0083772,10.57187364,867.8,0
5374,1/20/2009,L47203,25,3.035234899,84.9,0.004475,5.6473684,846,0
5375,1/21/2009,L47203,40.8,2.541946309,84.9,0.0073032,9.216505229,861.8,0
5376,1/22/2009,L47203,34.9,2.567114094,84.9,0.0062471,7.883726286,855.9,0
5377,1/23/2009,L47203,57.5,2.241610738,84.9,0.0102925,12.98894732,878.5,0
5378,1/24/2009,L47203,19.1,3.406040268,85,0.0034189,4.314589458,840.1,0
5379,1/25/2009,L47203,36.9,2.600671141,85,0.0066051,8.335515758,857.9,0
5380,1/26/2009,L47203,41.7,2.426174497,85,0.0074643,9.419810491,862.7,0
5381,1/27/2009,L47203,37.5,2.506711409,84.9,0.0067125,8.4710526,858.5,0
5382,1/28/2009,L47203,27,2.770134228,85,0.004833,6.099157872,848,0
5383,1/29/2009,L47203,33.8,2.848993289,85,0.0060502,7.635242077,854.8,0
5384,1/30/2009,L47203,40.3,2.523489933,84.9,0.0072137,9.103557861,861.3,0
5385,1/31/2009,L47203,46,2.384228188,85,0.008234,10.39115786,867,0
5386,2/1/2009,L47203,26.9,2.94295302,84.9,0.0048151,6.076568398,847.9,0
5387,2/2/2009,L47203,42,2.464765101,84.8,0.007518,9.487578912,863,0
5388,2/3/2009,L47203,50,2.404362416,84.8,0.00895,11.2947368,871,0
5389,2/4/2009,L47203,49,2.402684564,84.9,0.008771,11.06884206,870,0
5390,2/5/2009,L47203,49.1,2.291946309,84.9,0.0087889,11.09143154,870.1,0
5391,2/6/2009,L47203,47.2,2.488255034,84.9,0.0084488,10.66223154,868.2,0
5392,2/7/2009,L47203,34.4,2.637583893,84.8,0.0061576,7.770778918,855.4,0
5393,2/8/2009,L47203,40.2,2.484899329,84.8,0.0071958,9.080968387,861.2,0
5394,2/9/2009,L47203,42.6,2.47147651,84.9,0.0076254,9.623115754,863.6,0
5395,2/10/2009,L47203,70.5,2.117449664,84.9,0.0126195,15.92557889,891.5,1
5396,2/11/2009,L47203,36.8,2.565436242,85,0.0065872,8.312926285,857.8,0
5397,2/12/2009,L47203,39.7,2.555369128,85,0.0071063,8.968021019,860.7,0
5398,2/13/2009,L47203,42.7,2.375838926,84.9,0.0076433,9.645705227,863.7,0
5399,2/14/2009,L47203,23.9,3.226510067,85,0.0042781,5.39888419,844.9,0
5400,2/15/2009,L47203,53.8,2.367449664,85,0.0096302,12.1531368,874.8,1
5401,2/16/2009,L47203,46.3,2.478187919,85,0.0082877,10.45892628,867.3,1
5402,2/17/2009,L47203,54.8,2.439597315,84.9,0.0098092,12.37903153,875.8,1
5403,2/18/2009,L47203,48.5,2.384228188,84.9,0.0086815,10.9558947,869.5,0
5404,2/19/2009,L47203,25.4,3.117449664,84.9,0.0045466,5.737726294,846.4,0
5405,2/20/2009,L47203,46.1,2.38590604,85.1,0.0082519,10.41374733,867.1,0
5406,2/21/2009,L47203,48.7,2.422818792,85,0.0087173,11.00107364,869.7,0
5407,2/22/2009,L47203,47.8,2.281879195,85,0.0085562,10.79776838,868.8,0
5408,2/23/2009,L47203,24.8,3.27852349,85,0.0044392,5.602189453,845.8,0
5409,2/24/2009,L47203,33,2.731543624,85,0.005907,7.454526288,854,0
5410,2/25/2009,L47203,44.2,2.404362416,85,0.0079118,9.984547331,865.2,0
5411,2/26/2009,L47203,51.5,2.377516779,85.1,0.0092185,11.6335789,872.5,0
5412,2/27/2009,L47203,39.4,2.453020134,85.2,0.0070526,8.900252598,860.4,0
5413,2/28/2009,L47203,59.9,2.228187919,85.2,0.0107221,13.53109469,880.9,0
5414,3/1/2009,L47203,36.4,2.562080537,85.1,0.0065156,8.22256839,857.4,0
5415,3/2/2009,L47203,34.3,2.573825503,84.9,0.0061397,7.748189445,855.3,0
5416,3/3/2009,L47203,50.3,2.365771812,85,0.0090037,11.36250522,871.3,0
5417,3/4/2009,L47203,30.3,2.785234899,84.9,0.0054237,6.844610501,851.3,0
5418,3/5/2009,L47203,45.8,2.325503356,85,0.0081982,10.34597891,866.8,0
5419,3/6/2009,L47203,41.6,2.345637584,85,0.0074464,9.397221018,862.6,0
5420,3/7/2009,L47203,53.4,2.216442953,84.9,0.0095586,12.0627789,874.4,0
5421,3/8/2009,L47203,34.2,2.536912752,84.9,0.0061218,7.725599971,855.2,0
5422,3/9/2009,L47203,36.6,2.627516779,84.9,0.0065514,8.267747338,857.6,0
5423,3/10/2009,L47203,44.5,2.38590604,85,0.0079655,10.05231575,865.5,0
5424,3/11/2009,L47203,31.8,2.763422819,84.9,0.0056922,7.183452605,852.8,0
5425,3/12/2009,L47203,45.5,2.310402685,84.8,0.0081445,10.27821049,866.5,0
5426,3/13/2009,L47203,27.9,2.978187919,84.8,0.0049941,6.302463134,848.9,0
5427,3/14/2009,L47203,42,2.60738255,84.9,0.007518,9.487578912,863,0
5428,3/15/2009,L47203,51.9,2.387583893,85,0.0092901,11.7239368,872.9,0
5429,3/16/2009,L47203,47.3,2.437919463,85,0.0084667,10.68482101,868.3,0
5430,3/17/2009,L47203,34.4,2.667785235,85,0.0061576,7.770778918,855.4,0
5431,3/18/2009,L47203,28.4,2.842281879,85.1,0.0050836,6.415410502,849.4,0
5432,3/19/2009,L47203,43.4,2.453020134,85.1,0.0077686,9.803831542,864.4,0
5433,3/20/2009,L47203,46.2,2.33557047,85,0.0082698,10.4363368,867.2,0
5434,3/21/2009,L47203,45.5,2.600671141,85.1,0.0081445,10.27821049,866.5,0
5435,3/22/2009,L47203,30.4,2.733221477,85.1,0.0054416,6.867199974,851.4,0
5436,3/23/2009,L47203,42.1,2.55704698,85.1,0.0075359,9.510168386,863.1,0
5437,3/24/2009,L47203,30.9,2.817114094,85.1,0.0055311,6.980147342,851.9,0
5438,3/25/2009,L47203,46.4,2.338926174,85.2,0.0083056,10.48151575,867.4,0
5439,3/26/2009,L47203,32.1,2.823825503,85.1,0.0057459,7.251221026,853.1,0
5440,3/27/2009,L47203,30.5,2.728187919,85.1,0.0054595,6.889789448,851.5,0
5441,3/28/2009,L47203,30,2.848993289,85.1,0.00537,6.77684208,851,0
5442,3/29/2009,L47203,42.9,2.33557047,85.2,0.0076791,9.690884174,863.9,0
5443,3/30/2009,L47203,51.8,2.270134228,85.3,0.0092722,11.70134732,872.8,0
5444,3/31/2009,L47203,46.8,2.39261745,85.3,0.0083772,10.57187364,867.8,0
5445,4/1/2009,L47203,19.9,3.395973154,85.3,0.0035621,4.495305246,840.9,0
5446,4/2/2009,L47203,32.1,2.765100671,85.4,0.0057459,7.251221026,853.1,0
5447,4/3/2009,L47203,40.1,2.535234899,85.5,0.0071779,9.058378914,861.1,0
5448,4/4/2009,L47203,44.1,2.458053691,85.4,0.0078939,9.961957858,865.1,0
5449,4/5/2009,L47203,41.8,2.602348993,85.3,0.0074822,9.442399965,862.8,0
5450,4/6/2009,L47203,15.1,3.907718121,85.4,0.0027029,3.411010514,836.1,0
5451,4/7/2009,L47203,41.9,2.407718121,85.4,0.0075001,9.464989438,862.9,0
5452,4/8/2009,L47203,48.8,2.283557047,85.3,0.0087352,11.02366312,869.8,0
5453,4/9/2009,L47203,35.8,2.605704698,85.3,0.0064082,8.087031549,856.8,0
5454,4/10/2009,L47203,42.1,2.434563758,85.2,0.0075359,9.510168386,863.1,0
5455,4/11/2009,L47203,40.2,2.451342282,85.1,0.0071958,9.080968387,861.2,0
5456,4/12/2009,L47203,23.5,3.179530201,85.2,0.0042065,5.308526296,844.5,0
5457,4/13/2009,L47203,32.9,2.629194631,85.2,0.0058891,7.431936814,853.9,0
5458,4/14/2009,L47203,33.7,2.687919463,85.1,0.0060323,7.612652603,854.7,0
5459,4/15/2009,L47203,42.1,2.540268456,85.2,0.0075359,9.510168386,863.1,0
5460,4/16/2009,L47203,49.1,2.437919463,85.1,0.0087889,11.09143154,870.1,0
5461,4/17/2009,L47203,36.1,2.560402685,85,0.0064619,8.15479997,857.1,0
5462,4/18/2009,L47203,52.1,2.246644295,84.9,0.0093259,11.76911575,873.1,0
5463,4/19/2009,L47203,22.8,3.169463087,84.9,0.0040812,5.150399981,843.8,0
5464,4/20/2009,L47203,34.8,2.619127517,85,0.0062292,7.861136813,855.8,0
5465,4/21/2009,L47203,33.1,2.783557047,85,0.0059249,7.477115762,854.1,0
5466,4/22/2009,L47203,49.5,2.389261745,85,0.0088605,11.18178943,870.5,0
5467,4/23/2009,L47203,44.7,2.39261745,84.9,0.0080013,10.0974947,865.7,0
5468,4/24/2009,L47203,51.4,2.320469799,85,0.0092006,11.61098943,872.4,0
5469,4/25/2009,L47203,29.9,2.959731544,84.9,0.0053521,6.754252606,850.9,0
5470,4/26/2009,L47203,42.5,2.41442953,84.8,0.0076075,9.60052628,863.5,0
5471,4/27/2009,L47203,35.5,2.659395973,84.8,0.0063545,8.019263128,856.5,0
5472,4/28/2009,L47203,61.2,2.258389262,84.9,0.0109548,13.82475784,882.2,0
5473,4/29/2009,L47203,57.8,2.325503356,84.9,0.0103462,13.05671574,878.8,0
5474,4/30/2009,L47203,51.8,2.296979866,84.8,0.0092722,11.70134732,872.8,0
5475,5/1/2009,L47203,46.9,2.312080537,84.7,0.0083951,10.59446312,867.9,0
5476,5/2/2009,L47203,46.8,2.241610738,84.8,0.0083772,10.57187364,867.8,0
5477,5/3/2009,L47203,42,2.424496644,84.7,0.007518,9.487578912,863,0
5478,5/4/2009,L47203,26.5,2.958053691,84.7,0.0047435,5.986210504,847.5,0
5479,5/5/2009,L47203,34.1,2.703020134,84.8,0.0061039,7.703010498,855.1,0
5480,5/6/2009,L47203,32.1,2.624161074,84.7,0.0057459,7.251221026,853.1,0
5481,5/7/2009,L47203,36,2.479865772,84.7,0.006444,8.132210496,857,0
5482,5/8/2009,L47203,28.5,2.988255034,84.6,0.0051015,6.437999976,849.5,0
5483,5/9/2009,L47203,26.8,2.989932886,84.7,0.0047972,6.053978925,847.8,0
5484,5/10/2009,L47203,21.9,3.355704698,84.7,0.0039201,4.947094718,842.9,0
5485,5/11/2009,L47203,25.3,3.063758389,84.6,0.0045287,5.715136821,846.3,0
5486,5/12/2009,L47203,51,2.255033557,84.7,0.009129,11.52063154,872,0
5487,5/13/2009,L47203,43,2.55033557,84.8,0.007697,9.713473648,864,0
5488,5/14/2009,L47203,39.9,2.703020134,84.7,0.0071421,9.013199966,860.9,0
5489,5/15/2009,L47203,52.1,2.432885906,84.8,0.0093259,11.76911575,873.1,1
5490,5/16/2009,L47203,35,2.515100671,84.7,0.006265,7.90631576,856,0
5491,5/17/2009,L47203,68.5,2.161073826,84.7,0.0122615,15.47378942,889.5,1
5492,5/18/2009,L47203,58.6,2.265100671,84.8,0.0104894,13.23743153,879.6,0
5493,5/19/2009,L47203,50.9,2.238255034,85,0.0091111,11.49804206,871.9,0
5494,5/20/2009,L47203,57.1,2.308724832,85,0.0102209,12.89858943,878.1,0
5495,5/21/2009,L47203,49.5,2.295302013,85,0.0088605,11.18178943,870.5,0
5496,5/22/2009,L47203,55,2.276845638,85.1,0.009845,12.42421048,876,0
5497,5/23/2009,L47203,24,3.228187919,85.1,0.004296,5.421473664,845,0
5498,5/24/2009,L47203,40,2.602348993,85.1,0.00716,9.03578944,861,0
5499,5/25/2009,L47203,21.2,3.19295302,85.1,0.0037948,4.788968403,842.2,0
5500,5/26/2009,L47203,48.7,2.377516779,84.9,0.0087173,11.00107364,869.7,0
5501,5/27/2009,L47203,35.2,2.686241611,84.7,0.0063008,7.951494707,856.2,0
5502,5/28/2009,L47203,37.5,2.588926174,84.7,0.0067125,8.4710526,858.5,0
5503,5/29/2009,L47203,52.3,2.41442953,84.7,0.0093617,11.81429469,873.3,0
5504,5/30/2009,L47203,29.3,2.780201342,84.6,0.0052447,6.618715765,850.3,0
5505,5/31/2009,L47203,51,2.446308725,84.8,0.009129,11.52063154,872,0
5506,6/1/2009,L47203,27.4,2.929530201,84.8,0.0049046,6.189515766,848.4,0
5507,6/2/2009,L47203,30.5,2.813758389,84.8,0.0054595,6.889789448,851.5,0
5508,6/3/2009,L47203,39.9,2.55033557,84.7,0.0071421,9.013199966,860.9,0
5509,6/4/2009,L47203,55.1,2.293624161,84.8,0.0098629,12.44679995,876.1,0
5510,6/5/2009,L47203,36.5,2.531879195,84.8,0.0065335,8.245157864,857.5,0
5511,6/6/2009,L47203,51.4,2.379194631,84.7,0.0092006,11.61098943,872.4,0
5512,6/7/2009,L47203,20.3,3.285234899,84.7,0.0036337,4.585663141,841.3,0
5513,6/8/2009,L47203,30.9,2.822147651,84.8,0.0055311,6.980147342,851.9,0
5514,6/9/2009,L47203,50.3,2.436241611,84.8,0.0090037,11.36250522,871.3,0
5515,6/10/2009,L47203,24,3.067114094,84.6,0.004296,5.421473664,845,0
5516,6/11/2009,L47203,41.5,2.489932886,84.6,0.0074285,9.374631544,862.5,0
5517,6/12/2009,L47203,32.2,2.808724832,84.6,0.0057638,7.273810499,853.2,0
5518,6/13/2009,L47203,49.5,2.429530201,84.5,0.0088605,11.18178943,870.5,0
5519,6/14/2009,L47203,19.1,3.394295302,84.4,0.0034189,4.314589458,840.1,0
5520,6/15/2009,L47203,47.4,2.436241611,84.5,0.0084846,10.70741049,868.4,0
5521,6/16/2009,L47203,45,2.510067114,84.6,0.008055,10.16526312,866,0
5522,6/17/2009,L47203,46.9,2.343959732,84.5,0.0083951,10.59446312,867.9,0
5523,6/18/2009,L47203,39.1,2.437919463,84.5,0.0069989,8.832484178,860.1,0
5524,6/19/2009,L47203,34.8,2.55704698,84.5,0.0062292,7.861136813,855.8,0
5525,6/20/2009,L47203,30.9,2.739932886,84.5,0.0055311,6.980147342,851.9,0
5526,6/21/2009,L47203,45.7,2.286912752,84.6,0.0081803,10.32338944,866.7,0
5527,6/22/2009,L47203,44.9,2.55033557,84.5,0.0080371,10.14267365,865.9,0
5528,6/23/2009,L47203,38.8,2.570469799,84.5,0.0069452,8.764715757,859.8,0
5529,6/24/2009,L47203,50.9,2.322147651,84.4,0.0091111,11.49804206,871.9,0
5530,6/25/2009,L47203,39.9,2.582214765,84.4,0.0071421,9.013199966,860.9,0
5531,6/26/2009,L47203,50.1,2.273489933,84.4,0.0089679,11.31732627,871.1,0
5532,6/27/2009,L47203,37.3,2.523489933,84.3,0.0066767,8.425873653,858.3,0
5533,6/28/2009,L47203,46.6,2.476510067,84.4,0.0083414,10.5266947,867.6,0
5534,6/29/2009,L47203,26.9,2.887583893,84.3,0.0048151,6.076568398,847.9,0
5535,6/30/2009,L47203,37.1,2.506711409,84.3,0.0066409,8.380694706,858.1,0
5536,7/1/2009,L47203,43.5,2.458053691,84.3,0.0077865,9.826421016,864.5,0
5537,7/2/2009,L47203,54,2.286912752,84.4,0.009666,12.19831574,875,1
5538,7/3/2009,L47203,30,2.765100671,84.4,0.00537,6.77684208,851,0
5539,7/4/2009,L47203,23,3.152684564,84.4,0.004117,5.195578928,844,0
5540,7/5/2009,L47203,39,2.486577181,84.3,0.006981,8.809894704,860,0
5541,7/6/2009,L47203,38.4,2.505033557,84.4,0.0068736,8.674357862,859.4,0
5542,7/7/2009,L47203,42.2,2.404362416,84.4,0.0075538,9.532757859,863.2,0
5543,7/8/2009,L47203,41.6,2.348993289,84.3,0.0074464,9.397221018,862.6,0
5544,7/9/2009,L47203,59,2.105704698,84.4,0.010561,13.32778942,880,0
5545,7/10/2009,L47203,45.6,2.468120805,84.3,0.0081624,10.30079996,866.6,0
5546,7/11/2009,L47203,44.2,2.276845638,84.2,0.0079118,9.984547331,865.2,0
5547,7/12/2009,L47203,41.2,2.437919463,84.3,0.0073748,9.306863123,862.2,0
5548,7/13/2009,L47203,28.9,2.583892617,84.3,0.0051731,6.52835787,849.9,0
5549,7/14/2009,L47203,35.2,2.69295302,84.4,0.0063008,7.951494707,856.2,0
5550,7/15/2009,L47203,52.4,2.305369128,84.5,0.0093796,11.83688417,873.4,0
5551,7/16/2009,L47203,42.3,2.530201342,84.5,0.0075717,9.555347333,863.3,0
5552,7/17/2009,L47203,47.3,2.291946309,84.5,0.0084667,10.68482101,868.3,0
5553,7/18/2009,L47203,35.7,2.649328859,84.6,0.0063903,8.064442075,856.7,0
5554,7/19/2009,L47203,59.7,2.191275168,84.5,0.0106863,13.48591574,880.7,0
5555,7/20/2009,L47203,40.2,2.552013423,84.6,0.0071958,9.080968387,861.2,0
5556,7/21/2009,L47203,44.2,2.367449664,84.6,0.0079118,9.984547331,865.2,0
5557,7/22/2009,L47203,42,2.276845638,84.6,0.007518,9.487578912,863,0
5558,7/23/2009,L47203,43.5,2.409395973,84.6,0.0077865,9.826421016,864.5,0
5559,7/24/2009,L47203,40.1,2.605704698,84.5,0.0071779,9.058378914,861.1,0
5560,7/25/2009,L47203,43.2,2.434563758,84.6,0.0077328,9.758652595,864.2,0
5561,7/26/2009,L47203,37.9,2.58557047,84.5,0.0067841,8.561410494,858.9,0
5562,7/27/2009,L47203,46.3,2.25,84.3,0.0082877,10.45892628,867.3,0
5563,7/28/2009,L47203,32.1,2.765100671,84.3,0.0057459,7.251221026,853.1,0
5564,7/29/2009,L47203,31.5,2.751677852,84.3,0.0056385,7.115684184,852.5,0
5565,7/30/2009,L47203,46.1,2.375838926,84.4,0.0082519,10.41374733,867.1,0
5566,7/31/2009,L47203,29.9,2.803691275,84.5,0.0053521,6.754252606,850.9,0
5567,8/1/2009,L47203,45.5,2.444630872,84.6,0.0081445,10.27821049,866.5,0
5568,8/2/2009,L47203,54.8,2.424496644,84.6,0.0098092,12.37903153,875.8,0
5569,8/3/2009,L47203,38.6,2.573825503,84.7,0.0069094,8.71953681,859.6,0
5570,8/4/2009,L47203,36.9,2.530201342,84.6,0.0066051,8.335515758,857.9,0
5571,8/5/2009,L47203,47.7,2.503355705,84.7,0.0085383,10.77517891,868.7,0
5572,8/6/2009,L47203,37.9,2.620805369,84.6,0.0067841,8.561410494,858.9,0
5573,8/7/2009,L47203,36.4,2.592281879,84.6,0.0065156,8.22256839,857.4,0
5574,8/8/2009,L47203,25.3,2.916107383,84.8,0.0045287,5.715136821,846.3,0
