UDI,Date,ID,Internal_Pressure_MPa,Battery_Charging_Current_A,coolant_temp_C,carbon_monoxide_content_gramspersec,Oil_Viscosity_cSt,Age_days,Machine_failure
4188,10/22/2005,L47201,44.60336984,4.254733492,87.00348599,0.005907,12.44845827,841,0
4189,10/23/2005,L47201,42.6753595,4.886427734,112.7583558,0.0056922,10.06396817,886,0
4190,10/24/2005,L47201,43.67426069,2.923091039,119.8758269,0.0056922,8.125201285,909,0
4191,10/25/2005,L47201,39.56451586,2.887835186,121.3185488,0.0072853,12.43770246,829,0
4192,10/26/2005,L47201,35.01701061,4.308581907,98.91466336,0.0106326,10.43100274,881,0
4193,10/27/2005,L47201,37.30270648,3.572038082,117.9028447,0.0077149,8.423082243,875,0
4194,10/28/2005,L47201,47.69541606,3.517826866,73.97755719,0.0061218,10.79636799,926,0
4195,10/29/2005,L47201,35.57079042,3.206166137,104.4746044,0.0082698,7.884975487,898,0
4196,10/30/2005,L47201,44.29299034,3.23367897,104.1259234,0.0068736,12.876498,824,0
4197,10/31/2005,L47201,39.46093731,4.042533714,97.72129976,0.0063724,9.096837572,835,0
4198,11/1/2005,L47201,39.04304374,2.491308134,67.14482402,0.0065335,12.96722656,914,0
4199,11/2/2005,L47201,36.27932868,3.00319428,91.28552599,0.0079655,12.37466914,873,0
4200,11/3/2005,L47201,43.69256272,4.050047879,81.26026523,0.005728,5.73500011,916,0
4201,11/4/2005,L47201,38.78218081,3.410044798,102.5790747,0.0061218,5.31266063,897,0
4202,11/5/2005,L47201,44.07501286,3.758766025,125.6455608,0.0027566,9.636445634,919,0
4203,11/6/2005,L47201,36.93598129,3.179295401,92.88614925,0.0072674,10.81286409,905,0
4204,11/7/2005,L47201,34.79461317,2.434543993,98.49123294,0.0057101,12.62877241,838,0
4205,11/8/2005,L47201,45.21859669,4.726915919,76.3188834,0.0077328,7.322543147,849,0
4206,11/9/2005,L47201,43.70208049,4.204149625,112.5851283,0.0047077,8.36391785,917,0
4207,11/10/2005,L47201,40.42117512,3.612523387,84.65668141,0.0050836,5.011700751,881,0
4208,11/11/2005,L47201,41.04141999,2.13623184,69.51349916,0.0054416,8.115201317,864,1
4209,11/12/2005,L47201,45.46022837,4.828979944,79.61485068,0.0057817,6.842687857,858,0
4210,11/13/2005,L47201,46.77143301,3.758876185,119.2922316,0.008413,9.17754901,875,0
4211,11/14/2005,L47201,38.33075401,4.947904032,93.60635248,0.0063187,6.428826909,864,0
4212,11/15/2005,L47201,43.92782847,3.336394175,80.554978,0.0094512,7.87633754,874,1
4213,11/16/2005,L47201,46.66120607,4.268878762,87.98424287,0.0108295,8.953066502,901,0
4214,11/17/2005,L47201,40.61555298,2.41261518,68.79265773,0.0072853,8.210967059,844,0
4215,11/18/2005,L47201,34.31852452,3.637218199,106.0289257,0.0065514,10.90717168,830,0
4216,11/19/2005,L47201,40.07428366,2.208920679,75.20301301,0.0031862,7.18356187,915,0
4217,11/20/2005,L47201,34.0230834,4.608630622,102.0833183,0.0090037,6.99496385,872,0
4218,11/21/2005,L47201,33.26377457,2.090041856,85.80122767,0.0069452,12.97768935,871,0
4219,11/22/2005,L47201,42.51625862,3.763049045,92.73437208,0.0072495,7.675983546,891,0
4220,11/23/2005,L47201,32.01477989,2.203908079,73.35596283,0.0047972,8.938183029,900,0
4221,11/24/2005,L47201,38.90994192,2.614857999,82.21060027,0.0117961,12.06210243,828,0
4222,11/25/2005,L47201,35.17441775,3.16521437,86.6343122,0.0070347,8.734147888,831,0
4223,11/26/2005,L47201,36.28840215,3.455181402,83.72315134,0.0069094,6.295889031,886,0
4224,11/27/2005,L47201,32.78027601,2.060851366,78.46134761,0.0057101,9.722356366,841,0
4225,11/28/2005,L47201,37.19170419,3.646401624,95.91942166,0.0050299,12.06760251,859,0
4226,11/29/2005,L47201,40.04505361,2.806930593,86.88271508,0.0088247,5.347037229,833,1
4227,11/30/2005,L47201,47.55788428,3.285765791,99.52599736,0.0066409,5.409426784,828,0
4228,12/1/2005,L47201,42.30422037,4.306851118,67.56973863,0.0083951,9.905422539,881,0
4229,12/2/2005,L47201,41.88399033,2.138718735,119.1787213,0.0029714,12.71384432,859,0
4230,12/3/2005,L47201,35.71883104,2.052613351,73.39438607,0.0083772,8.276802084,928,0
4231,12/4/2005,L47201,39.53829333,2.744477512,79.54299795,0.0058891,10.80943274,853,0
4232,12/5/2005,L47201,42.7220841,3.215757236,117.8090711,0.0085562,11.82930231,823,0
4233,12/6/2005,L47201,46.44654745,3.913157843,69.81427217,0.0075717,12.61869912,867,0
4234,12/7/2005,L47201,38.78857989,2.018020888,118.0173739,0.0095586,5.365395457,893,0
4235,12/8/2005,L47201,35.56107488,4.726874357,79.88180413,0.0064261,12.14116217,853,0
4236,12/9/2005,L47201,41.56945647,2.832997042,76.88563022,0.0074106,11.76168962,907,0
4237,12/10/2005,L47201,47.12888712,2.473155643,71.46588315,0.0072495,9.766357331,895,0
4238,12/11/2005,L47201,42.34789279,2.999629661,106.1168845,0.0041528,8.151567324,871,0
4239,12/12/2005,L47201,39.40003931,4.290215906,111.4884707,0.0062292,9.946710934,929,0
4240,12/13/2005,L47201,33.85174674,3.841311193,68.92039322,0.0067304,12.46241973,887,0
4241,12/14/2005,L47201,32.03592804,4.437210268,69.05554631,0.0037411,11.18417661,895,0
4242,12/15/2005,L47201,35.77087822,3.810753806,72.41263747,0.0085741,11.22192963,871,0
4243,12/16/2005,L47201,40.40903574,2.755488563,108.2278008,0.0086815,7.781390094,922,0
4244,12/17/2005,L47201,45.38492358,2.88421706,115.2513132,0.0075717,11.93625736,852,0
4245,12/18/2005,L47201,43.99279625,3.3516365,99.5550366,0.0070884,12.42312969,830,0
4246,12/19/2005,L47201,40.71909295,2.808188293,106.8723815,0.007697,7.28860036,825,0
4247,12/20/2005,L47201,42.34831979,2.264947189,69.33682967,0.0063545,5.233646606,905,0
4248,12/21/2005,L47201,41.68080074,3.633789961,121.5222756,0.01074,10.64007946,904,1
4249,12/22/2005,L47201,42.88500612,2.660437987,104.9485701,0.0066588,6.940829884,903,0
4250,12/23/2005,L47201,32.11983438,2.940055089,67.82047258,0.0101851,11.31539399,882,1
4251,12/24/2005,L47201,35.67215874,2.408879226,73.63760979,0.006802,11.39308508,897,0
4252,12/25/2005,L47201,46.17543065,3.448082458,76.44824653,0.0099345,7.338409134,857,1
4253,12/26/2005,L47201,46.0604809,3.03274349,103.413755,0.009129,10.536296,823,0
4254,12/27/2005,L47201,36.4196126,2.70187331,117.0059232,0.0086994,7.035632869,848,1
4255,12/28/2005,L47201,47.8943915,4.988626003,81.97032888,0.012172,12.21242093,911,1
4256,12/29/2005,L47201,36.61925642,4.064043756,73.94161614,0.0093259,5.367563747,828,0
4257,12/30/2005,L47201,43.29029439,4.138838207,87.87385271,0.0060681,10.76400456,901,0
4258,12/31/2005,L47201,40.47083244,3.234672,97.84123689,0.006981,7.622537079,853,0
4259,1/1/2006,L47201,42.28185199,2.131348572,95.63396012,0.0108653,12.17207242,912,1
4260,1/2/2006,L47201,43.28825284,3.155088595,110.4039448,0.0062829,9.528828509,884,0
4261,1/3/2006,L47201,47.79658841,3.243360048,105.2711434,0.0077686,7.073837489,926,0
4262,1/4/2006,L47201,36.02417287,4.659066452,100.327523,0.0050299,5.194362894,852,0
4263,1/5/2006,L47201,47.58681079,2.762622179,87.49374385,0.0037053,7.501461303,840,0
4264,1/6/2006,L47201,41.21263829,4.873964765,96.31578346,0.0064798,11.6797534,877,0
4265,1/7/2006,L47201,47.03941252,2.772619747,87.81961938,0.0071063,8.276292061,861,0
4266,1/8/2006,L47201,32.98760931,2.266209186,85.69598163,0.006802,8.524192945,931,0
4267,1/9/2006,L47201,40.24268525,2.484691224,81.22574088,0.0070705,6.656979324,840,0
4268,1/10/2006,L47201,45.20027858,3.892175139,113.6873215,0.0076612,11.59595229,842,0
4269,1/11/2006,L47201,32.02288333,3.352416416,83.91037324,0.0053342,7.019181539,872,0
4270,1/12/2006,L47201,35.66424192,2.833153817,92.4428203,0.0070168,7.186856404,925,0
4271,1/13/2006,L47201,42.69561513,2.242571139,99.41677381,0.009308,10.59799503,836,1
4272,1/14/2006,L47201,45.15086443,2.69946275,109.8865642,0.0073748,11.09604423,883,0
4273,1/15/2006,L47201,45.37625426,2.021661793,91.33713317,0.0066051,9.314389619,890,0
4274,1/16/2006,L47201,45.60862449,3.172604351,75.14643137,0.0065156,7.682826852,859,0
4275,1/17/2006,L47201,45.75152182,2.710023337,120.2517024,0.0072137,8.317648494,869,0
4276,1/18/2006,L47201,33.66781435,4.272137532,85.15012186,0.0065693,11.87781879,842,0
4277,1/19/2006,L47201,34.73625411,2.136565191,69.98089029,0.0085025,5.96387856,912,0
4278,1/20/2006,L47201,37.49728691,3.530631584,124.1662555,0.0050299,10.09983487,879,0
4279,1/21/2006,L47201,36.60465556,2.404442273,84.82032531,0.0090216,5.953730653,888,0
4280,1/22/2006,L47201,45.82592584,4.293593687,119.0486344,0.0081266,6.236810291,841,1
4281,1/23/2006,L47201,41.30718886,2.770564734,108.2578344,0.0051731,12.17493323,877,0
4282,1/24/2006,L47201,36.79288897,2.142331643,90.96012112,0.0040991,11.11222194,845,0
4283,1/25/2006,L47201,47.73544096,2.045977544,114.059059,0.0086815,5.36674946,919,1
4284,1/26/2006,L47201,32.61282149,4.403442658,110.1104916,0.010919,10.35280243,856,1
4285,1/27/2006,L47201,34.54081104,2.564795508,82.33607247,0.0072137,11.43592318,849,0
4286,1/28/2006,L47201,39.80478292,3.07754212,102.1154688,0.008771,12.52791982,885,1
4287,1/29/2006,L47201,45.79376093,2.375119311,77.84547994,0.0085741,10.26575782,849,0
4288,1/30/2006,L47201,37.86842179,4.18776051,76.06841909,0.0070168,6.075286068,873,0
4289,1/31/2006,L47201,39.04102259,2.167480178,111.329767,0.0090574,9.967086472,892,0
4290,2/1/2006,L47201,46.35024816,2.539726641,124.1073867,0.0042781,11.46798429,864,0
4291,2/2/2006,L47201,39.13078621,2.386546006,125.7908685,0.0058354,7.861070789,845,0
4292,2/3/2006,L47201,46.76178126,3.782493097,82.0469355,0.003401,10.50137071,913,0
4293,2/4/2006,L47201,39.70827761,2.68839322,69.60805581,0.0024881,9.954863196,867,1
4294,2/5/2006,L47201,34.4355057,2.847779864,104.9891391,0.0080371,11.85147998,926,0
4295,2/6/2006,L47201,39.91786781,2.80739165,72.14239516,0.0048867,9.728419894,901,0
4296,2/7/2006,L47201,47.28507731,4.158150542,108.5558654,0.0072316,10.93844835,878,0
4297,2/8/2006,L47201,44.71611212,3.09954893,104.6600866,0.0010382,7.918015044,905,1
4298,2/9/2006,L47201,37.22487745,4.069575171,91.10990578,0.0061218,8.827885464,873,0
4299,2/10/2006,L47201,42.57997547,4.72193252,116.9955855,0.0075717,12.93652582,877,0
4300,2/11/2006,L47201,45.50347705,3.463981033,106.6460803,0.0089679,5.227008524,901,0
4301,2/12/2006,L47201,34.44241753,2.870031254,119.4777963,0.0061934,10.3971423,823,0
4302,2/13/2006,L47201,35.14629288,2.363435907,78.07823247,0.0091469,10.66264675,851,0
4303,2/14/2006,L47201,47.76729386,3.85167925,76.83610662,0.0022554,9.026587128,860,0
4304,2/15/2006,L47201,38.68077135,4.270516216,80.85292456,0.0086099,7.011239072,834,0
4305,2/16/2006,L47201,43.39326155,2.382010926,79.41868444,0.0047077,11.16479552,928,0
4306,2/17/2006,L47201,36.7320769,3.288253151,71.13241588,0.0047614,7.948958803,896,0
4307,2/18/2006,L47201,46.12658385,2.715530638,74.53115162,0.0040991,6.935925038,846,0
4308,2/19/2006,L47201,47.07461838,3.212851898,89.22254369,0.0114381,9.793643368,870,1
4309,2/20/2006,L47201,36.86932294,2.243613492,78.61438588,0.0084488,5.691993527,931,0
4310,2/21/2006,L47201,40.20925721,3.470683543,79.06716938,0.0070705,12.77043031,882,0
4311,2/22/2006,L47201,45.16705026,2.981342761,85.67264867,0.0045824,12.46813285,834,0
4312,2/23/2006,L47201,36.40675631,2.901027382,115.3196179,0.0073032,9.017553393,840,0
4313,2/24/2006,L47201,47.66215445,4.882175538,125.631844,0.0083235,5.5801009,900,0
4314,2/25/2006,L47201,32.5472847,2.598131725,90.76790126,0.0083414,12.98849987,868,0
4315,2/26/2006,L47201,38.68453532,3.261345035,116.9228535,0.0057817,7.933191044,861,0
4316,2/27/2006,L47201,45.98344329,4.21962613,88.88176292,0.0053342,11.63652964,859,0
4317,2/28/2006,L47201,46.17364206,4.370367165,85.15398763,0.0059786,11.65852681,876,0
4318,3/1/2006,L47201,45.01843678,3.456502045,89.10003684,0.0079834,11.72341603,906,0
4319,3/2/2006,L47201,36.78092691,3.971613667,88.61656099,0.0075538,9.856047297,871,0
4320,3/3/2006,L47201,33.15587202,2.443572282,86.21672262,0.0080729,12.1107458,919,0
4321,3/4/2006,L47201,37.5586139,2.257628413,109.4818228,0.0079834,8.551698263,885,0
4322,3/5/2006,L47201,41.80353468,2.019675904,68.47723611,0.0051731,10.69162557,842,0
4323,3/6/2006,L47201,46.54890744,2.591634219,90.83914851,0.007876,8.18683874,925,0
4324,3/7/2006,L47201,46.44100306,4.105026703,92.546028,0.0090395,6.516106723,824,1
4325,3/8/2006,L47201,34.0431348,3.737559273,67.81782058,0.007697,5.459317272,859,0
4326,3/9/2006,L47201,36.73327382,3.47733775,81.97992062,0.0102209,11.42286756,845,0
4327,3/10/2006,L47201,46.22497056,3.10930945,92.79827796,0.0099882,12.95285092,909,1
4328,3/11/2006,L47201,40.84745781,2.925849093,103.2546688,0.0052447,11.5032526,908,0
4329,3/12/2006,L47201,40.84796905,3.88181739,94.11975782,0.0086278,11.40359939,888,1
4330,3/13/2006,L47201,34.0218394,4.190675037,74.53322035,0.0054237,8.582797329,914,0
4331,3/14/2006,L47201,41.51914874,2.90334177,119.104925,0.0068915,12.1990456,844,0
4332,3/15/2006,L47201,45.66322144,2.719692424,69.46302062,0.0055669,11.31505095,896,0
4333,3/16/2006,L47201,43.20917587,3.329346699,120.4957792,0.0074285,12.61668282,852,0
4334,3/17/2006,L47201,38.49885245,4.876413868,81.04743385,0.0060681,10.40933341,915,0
4335,3/18/2006,L47201,35.91948375,2.953404826,70.89704286,0.0076075,7.468510465,872,0
4336,3/19/2006,L47201,43.58694916,3.374663371,113.3294296,0.0067483,6.684022557,875,0
4337,3/20/2006,L47201,46.28392169,3.630440864,111.3243698,0.0095944,5.293608728,854,0
4338,3/21/2006,L47201,39.75780091,3.417448559,103.5234714,0.0077686,7.629805222,876,0
4339,3/22/2006,L47201,44.01005689,3.850734723,121.0494654,0.0078223,6.303350933,853,0
4340,3/23/2006,L47201,36.53214891,2.67298317,67.92351034,0.0083414,10.5903795,922,0
4341,3/24/2006,L47201,39.22181339,2.173657174,101.4990329,0.0073211,7.281982798,904,0
4342,3/25/2006,L47201,46.10833947,2.418532464,95.12555166,0.008234,12.20498435,894,0
4343,3/26/2006,L47201,33.50757472,4.242678032,73.65124519,0.0122078,8.524366591,916,1
4344,3/27/2006,L47201,37.77550398,4.509771756,100.5471934,0.0070347,10.93279025,852,0
4345,3/28/2006,L47201,38.57446884,4.134619772,86.66227772,0.0091827,12.73587742,844,0
4346,3/29/2006,L47201,44.31814102,2.316740361,109.7386403,0.0071242,6.227205729,890,0
4347,3/30/2006,L47201,42.55811406,2.631014062,100.3328347,0.0054416,8.894403198,828,0
4348,3/31/2006,L47201,32.73215318,3.233697443,85.00343718,0.0049225,5.588971683,840,0
4349,4/1/2006,L47201,47.06267892,2.922881507,101.7056363,0.0080013,7.182752209,823,0
4350,4/2/2006,L47201,38.69630201,2.827414328,104.8093955,0.0056206,7.095402029,902,0
4351,4/3/2006,L47201,42.52389922,3.678850052,91.40208117,0.0067125,11.7264156,887,0
4352,4/4/2006,L47201,32.52964038,3.303365325,84.62042953,0.0078223,11.66172658,910,0
4353,4/5/2006,L47201,41.18307634,3.058504296,102.2998611,0.0076612,9.717286843,872,0
4354,4/6/2006,L47201,39.75317609,2.672892223,124.5217025,0.0112233,6.625215503,863,1
4355,4/7/2006,L47201,35.0665768,4.071808181,121.5325682,0.0103999,9.930878254,837,0
4356,4/8/2006,L47201,44.88771413,3.640102594,98.50193817,0.0102567,6.877974072,929,1
4357,4/9/2006,L47201,32.38869123,2.766166071,92.67003047,0.005549,9.913465546,912,0
4358,4/10/2006,L47201,39.2144195,3.740227984,107.0206399,0.0094512,5.480747017,844,0
4359,4/11/2006,L47201,41.97152218,3.146555885,74.19272326,0.0061755,9.799370983,865,0
4360,4/12/2006,L47201,46.96100175,4.651201201,107.1999541,0.006802,11.62949778,833,0
4361,4/13/2006,L47201,39.37123445,2.29733146,115.789958,0.0064082,8.264480592,899,0
4362,4/14/2006,L47201,45.46295123,2.932863872,69.27635448,0.0086278,11.56004825,925,1
4363,4/15/2006,L47201,38.68052566,3.785987376,95.06227678,0.0083414,11.27550571,924,0
4364,4/16/2006,L47201,34.73175257,4.750214781,102.9249619,0.0044034,6.912052403,822,0
4365,4/17/2006,L47201,42.40504932,4.961225548,105.3367152,0.0053521,9.503328629,894,0
4366,4/18/2006,L47201,32.56905156,4.223057579,77.60961248,0.0087352,6.95473612,888,0
4367,4/19/2006,L47201,43.9941001,3.606142126,123.1903446,0.0092006,8.645194958,827,0
4368,4/20/2006,L47201,42.9705409,2.649025564,85.90086554,0.0076612,6.161908228,918,0
4369,4/21/2006,L47201,41.92032972,4.831773261,93.53264433,0.0051194,9.349134029,843,0
4370,4/22/2006,L47201,40.42307557,4.639540828,107.342279,0.0048688,12.09428528,928,0
4371,4/23/2006,L47201,34.66300678,2.761415722,83.47245295,0.0103104,10.34870359,889,1
4372,4/24/2006,L47201,42.26432102,2.615778802,89.39428247,0.00716,9.84475516,898,0
4373,4/25/2006,L47201,34.3854461,4.087801677,74.83858017,0.0074643,5.509079573,872,0
4374,4/26/2006,L47201,44.80322316,4.039327897,115.3248936,0.0064261,12.46042372,898,0
4375,4/27/2006,L47201,38.08672489,4.438779982,88.70686306,0.0062292,8.865737253,857,0
4376,4/28/2006,L47201,43.39641993,2.710294649,97.89437395,0.0064977,5.023213898,869,0
4377,4/29/2006,L47201,35.87347421,2.103919499,78.95195196,0.0061934,12.58672552,858,0
4378,4/30/2006,L47201,43.91731281,3.138498519,107.7543941,0.008771,5.737057927,870,0
4379,5/1/2006,L47201,35.73162883,3.77024748,94.25901674,0.0081982,12.51380892,853,0
4380,5/2/2006,L47201,42.88921267,4.753943784,77.26228233,0.0053879,10.21719707,921,0
4381,5/3/2006,L47201,43.74005698,4.745433871,91.83924732,0.008771,11.72653375,830,0
4382,5/4/2006,L47201,46.88400538,4.649599017,76.50814981,0.0077328,5.875881858,914,0
4383,5/5/2006,L47201,37.13001148,4.736050543,93.58117359,0.0070884,8.293591509,829,0
4384,5/6/2006,L47201,37.643724,4.351658178,72.75739525,0.0117245,11.92827774,847,1
4385,5/7/2006,L47201,46.86296241,4.221450692,97.08623011,0.0076433,6.791536077,876,0
4386,5/8/2006,L47201,41.34371184,3.881317785,108.5565052,0.0081087,5.463775511,849,1
4387,5/9/2006,L47201,44.88705226,3.458022096,95.73612956,0.0057101,8.658818894,826,0
4388,5/10/2006,L47201,46.31838972,3.505729951,81.84633998,0.0070526,11.19049645,833,0
4389,5/11/2006,L47201,44.67421859,4.537798791,81.9105548,0.0048688,10.473473,923,0
4390,5/12/2006,L47201,34.73950679,3.086547144,118.3713929,0.0080729,7.456620299,907,1
4391,5/13/2006,L47201,45.72737022,2.997204928,111.0217118,0.0081266,9.149551248,867,0
4392,5/14/2006,L47201,45.98017305,2.811986459,79.29027278,0.0092364,11.6294877,827,1
4393,5/15/2006,L47201,36.9077433,4.440715703,71.03353326,0.0080729,5.118755558,909,0
4394,5/16/2006,L47201,40.50755946,3.92179,105.8214983,0.0061934,11.52470024,892,0
4395,5/17/2006,L47201,33.64709767,3.890011206,121.1630957,0.0087173,10.87328399,882,0
4396,5/18/2006,L47201,45.24956754,2.154264573,117.6554173,0.0072316,6.621171494,890,0
4397,5/19/2006,L47201,33.38171823,2.694561932,74.89214597,0.0076791,9.808810296,895,0
4398,5/20/2006,L47201,44.3740004,2.015249149,85.20472797,0.0067483,7.14599484,831,0
4399,5/21/2006,L47201,35.46682529,2.931193311,95.3697377,0.0067662,7.223222568,924,0
4400,5/22/2006,L47201,37.15075852,4.846467951,119.7352199,0.0053163,8.735799119,852,0
4401,5/23/2006,L47201,39.42708798,2.879228584,75.5009188,0.0091111,10.84307074,829,1
4402,5/24/2006,L47201,37.8613244,2.638758784,91.09876149,0.0078044,9.672801601,854,0
4403,5/25/2006,L47201,46.17583354,3.90956239,87.85031521,0.0060502,12.31805068,860,0
4404,5/26/2006,L47201,37.93220913,2.729077094,121.8597989,0.0089321,11.96327113,885,0
4405,5/27/2006,L47201,43.39485607,4.062219294,103.5933493,0.0082161,10.22786226,928,0
4406,5/28/2006,L47201,41.50063507,3.766046999,88.06462089,0.0081445,12.26291894,856,1
4407,5/29/2006,L47201,47.09086474,2.272680043,90.30083519,0.0104715,6.472768826,854,1
4408,5/30/2006,L47201,32.34046622,3.840827907,105.8853619,0.0099166,11.93221821,832,0
4409,5/31/2006,L47201,43.1987715,3.347379079,84.90813789,0.0033831,12.34005507,882,0
4410,6/1/2006,L47201,32.48704058,2.811743265,125.1515555,0.0097734,11.05802173,840,1
4411,6/2/2006,L47201,47.55306878,2.207738183,111.9339134,0.0057638,6.971995583,860,0
4412,6/3/2006,L47201,45.30294748,2.06741868,101.7883976,0.0056564,12.56571289,892,0
4413,6/4/2006,L47201,42.42263687,4.867485272,108.3494971,0.0077328,11.49686156,866,0
4414,6/5/2006,L47201,47.07047036,4.186443718,112.7166855,0.0084667,5.833718368,853,0
4415,6/6/2006,L47201,41.7712807,4.595392631,72.65517182,0.0070347,11.54142424,826,0
4416,6/7/2006,L47201,37.95432786,4.178976378,79.6052395,0.0076433,6.867766359,882,0
4417,6/8/2006,L47201,41.91873265,2.724706997,122.7152765,0.0064619,9.117745312,863,0
4418,6/9/2006,L47201,43.18637735,3.136367601,116.7645577,0.0119572,7.974717166,930,1
4419,6/10/2006,L47201,47.75454881,3.88759945,123.7471241,0.0059428,10.59223835,841,0
4420,6/11/2006,L47201,46.46018614,4.574047783,100.1658288,0.0019332,6.724046671,861,1
4421,6/12/2006,L47201,42.2656344,3.953290972,78.74711409,0.0038127,10.88293417,905,0
4422,6/13/2006,L47201,40.63270011,3.738774312,71.28262764,0.0111696,7.804778276,828,1
4423,6/14/2006,L47201,42.00162123,4.72289531,97.98503228,0.0030788,6.240660682,848,0
4424,6/15/2006,L47201,45.77054852,2.525669926,109.2474591,0.006981,12.88005761,828,0
4425,6/16/2006,L47201,34.82468129,3.962602334,106.120684,0.005549,7.157932567,902,0
4426,6/17/2006,L47201,43.39081525,4.486570054,91.13616434,0.0066051,10.20461971,919,0
4427,6/18/2006,L47201,41.09196973,3.747083396,110.7135532,0.0072316,8.014099544,876,0
4428,6/19/2006,L47201,42.72901649,2.647743558,78.95054691,0.0087531,9.362550041,923,1
4429,6/20/2006,L47201,38.10352908,4.756653119,70.65204315,0.0037948,9.389166431,839,0
4430,6/21/2006,L47201,42.94711973,4.213834162,88.30420016,0.0059786,7.964137626,859,0
4431,6/22/2006,L47201,47.11444376,2.705463656,85.12113611,0.0054416,10.05375544,916,0
4432,6/23/2006,L47201,43.46986445,2.239625111,71.21939914,0.0097734,9.051122808,899,0
4433,6/24/2006,L47201,43.45698551,3.860285494,107.1154705,0.0083056,6.285350153,856,0
4434,6/25/2006,L47201,39.9699714,4.491991777,80.41976215,0.0080371,6.029785595,903,0
4435,6/26/2006,L47201,38.02649162,4.698229003,81.69389408,0.0058891,12.63092248,869,0
4436,6/27/2006,L47201,33.4011894,3.777457765,78.58685783,0.0094333,10.03680849,921,1
4437,6/28/2006,L47201,33.68235578,2.600455556,108.4829941,0.0064082,9.191887525,880,0
4438,6/29/2006,L47201,39.79790154,2.995407322,71.90070603,0.0055848,7.92207852,829,0
4439,6/30/2006,L47201,46.88745988,3.697029685,77.83294694,0.0093617,11.82723978,905,0
4440,7/1/2006,L47201,46.11709474,3.026605687,91.91509878,0.0099882,11.61001918,857,0
4441,7/2/2006,L47201,43.90523974,2.936030163,104.0186526,0.007876,5.933014192,910,0
4442,7/3/2006,L47201,32.63524208,2.149745266,119.6172728,0.0090574,11.43683511,905,1
4443,7/4/2006,L47201,44.00325535,4.243633379,102.6213695,0.0062292,9.505896891,843,0
4444,7/5/2006,L47201,45.50046184,4.681966045,108.9750562,0.0102746,7.677280116,917,0
4445,7/6/2006,L47201,47.94692105,2.014274488,125.5179403,0.002864,10.32651128,872,0
4446,7/7/2006,L47201,36.32722367,3.700085291,102.4692525,0.0053521,5.978984433,928,0
4447,7/8/2006,L47201,41.0161276,3.345553753,120.6521126,0.0063545,9.440143936,931,0
4448,7/9/2006,L47201,39.4041454,3.796746459,71.97501466,0.0074822,9.014742543,868,0
4449,7/10/2006,L47201,36.86030695,4.782574934,69.76270749,0.0091648,9.033258893,869,1
4450,7/11/2006,L47201,36.29400441,4.32629858,71.2025784,0.0097197,6.798472523,867,1
4451,7/12/2006,L47201,45.2022691,3.306546274,103.1539295,0.0066767,6.53992519,899,0
4452,7/13/2006,L47201,41.32456786,3.24335627,75.71272659,0.0073211,9.589362428,905,0
4453,7/14/2006,L47201,36.54365834,4.814192315,92.38811832,0.0070168,7.271488081,890,0
4454,7/15/2006,L47201,36.19015756,3.533227991,118.3381016,0.0096123,5.392165185,867,0
4455,7/16/2006,L47201,42.72279044,2.975172696,110.8259551,0.0087352,6.740596702,875,0
4456,7/17/2006,L47201,39.34876157,3.251650896,122.9644302,0.0051731,5.667341805,861,0
4457,7/18/2006,L47201,47.45739214,3.69829435,68.13571426,0.008234,9.973020848,860,0
4458,7/19/2006,L47201,33.06062653,3.156344237,121.1317992,0.0048867,6.819644504,917,0
4459,7/20/2006,L47201,41.29153388,2.115102797,109.7650409,0.0085383,9.541297626,829,0
4460,7/21/2006,L47201,43.44094825,2.950695912,115.2560403,0.0047077,5.975770079,840,0
4461,7/22/2006,L47201,36.87504775,2.742165912,102.0992621,0.0058712,9.444895184,854,0
4462,7/23/2006,L47201,33.6396681,2.741689066,117.0573016,0.0055132,11.7076356,844,0
4463,7/24/2006,L47201,38.23050359,2.353028668,118.740485,0.0121362,12.2687119,832,1
4464,7/25/2006,L47201,32.53584952,3.946990839,90.6988195,0.0035621,12.90826238,900,0
4465,7/26/2006,L47201,39.60742983,4.5120651,81.33959068,0.0054595,8.504455748,857,0
4466,7/27/2006,L47201,33.82776603,2.599937329,104.3699628,0.0077328,11.21803727,907,0
4467,7/28/2006,L47201,38.76426349,4.831920523,86.37208983,0.0073569,10.22016952,824,0
4468,7/29/2006,L47201,42.53968148,2.710844191,113.1049397,0.0067841,5.963558652,922,0
4469,7/30/2006,L47201,40.54878945,4.319931579,111.6967309,0.005191,11.78252192,854,0
4470,7/31/2006,L47201,32.65617562,4.601174433,88.28581768,0.0073211,7.411049133,877,1
4471,8/1/2006,L47201,37.23968564,4.863304021,124.326681,0.0061397,10.6945141,822,0
4472,8/2/2006,L47201,39.34052506,3.303679855,99.03687783,0.0052089,9.949576028,888,0
4473,8/3/2006,L47201,33.25891174,2.221779829,86.36019246,0.0087173,9.995105624,897,0
4474,8/4/2006,L47201,34.23046767,4.544619579,102.143514,0.0064261,8.122837615,823,0
4475,8/5/2006,L47201,35.16610178,4.296824645,105.5089896,0.006265,12.79815912,931,0
4476,8/6/2006,L47201,41.53695779,2.098561405,86.3781847,0.0074822,12.52524752,928,1
4477,8/7/2006,L47201,46.7901225,3.381440959,85.98036305,0.0093259,11.84057424,841,0
